,track_popularity,song_id,artist_id,album_id,song_name,artist_name,album_name,acousticness,analysis_url,danceability,duration_ms,energy,id_x,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,id_y,genres_x,popularity_x,id,genres_y,popularity_y,release_date
0,80,2hnMS47jN0etwvFPzYk11f,0EdvGhlC1FkGItLOWQzG4J,14eK347GdWO4mBBx78tsut,Santeria,Sublime,Sublime,0.0268,https://api.spotify.com/v1/audio-analysis/2hnMS47jN0etwvFPzYk11f,0.682,182747,0.765,2hnMS47jN0etwvFPzYk11f,3.42e-05,1,0.188,-5.021,0,0.0395,90.807,4,https://api.spotify.com/v1/tracks/2hnMS47jN0etwvFPzYk11f,audio_features,spotify:track:2hnMS47jN0etwvFPzYk11f,0.567,0EdvGhlC1FkGItLOWQzG4J,"['rap rock', 'reggae fusion', 'ska mexicano', 'ska punk']",67,14eK347GdWO4mBBx78tsut,[],75,1996-07-30
1,75,3B4q6KbHbGV51HO3GznBFF,0EdvGhlC1FkGItLOWQzG4J,14eK347GdWO4mBBx78tsut,What I Got,Sublime,Sublime,0.00877,https://api.spotify.com/v1/audio-analysis/3B4q6KbHbGV51HO3GznBFF,0.804,170907,0.696,3B4q6KbHbGV51HO3GznBFF,0.000985,7,0.314,-7.47,1,0.0899,95.721,4,https://api.spotify.com/v1/tracks/3B4q6KbHbGV51HO3GznBFF,audio_features,spotify:track:3B4q6KbHbGV51HO3GznBFF,0.657,0EdvGhlC1FkGItLOWQzG4J,"['rap rock', 'reggae fusion', 'ska mexicano', 'ska punk']",67,14eK347GdWO4mBBx78tsut,[],75,1996-07-30
2,68,2PdIo7ewQPuAsP99LVg9uy,0EdvGhlC1FkGItLOWQzG4J,14eK347GdWO4mBBx78tsut,Wrong Way,Sublime,Sublime,0.0623,https://api.spotify.com/v1/audio-analysis/2PdIo7ewQPuAsP99LVg9uy,0.69,136147,0.681,2PdIo7ewQPuAsP99LVg9uy,0.0,9,0.137,-5.653,1,0.0379,75.034,4,https://api.spotify.com/v1/tracks/2PdIo7ewQPuAsP99LVg9uy,audio_features,spotify:track:2PdIo7ewQPuAsP99LVg9uy,0.911,0EdvGhlC1FkGItLOWQzG4J,"['rap rock', 'reggae fusion', 'ska mexicano', 'ska punk']",67,14eK347GdWO4mBBx78tsut,[],75,1996-07-30
3,68,4eamJr2k9YDH8j58RSTmSc,0EdvGhlC1FkGItLOWQzG4J,14eK347GdWO4mBBx78tsut,Doin' Time,Sublime,Sublime,0.0362,https://api.spotify.com/v1/audio-analysis/4eamJr2k9YDH8j58RSTmSc,0.708,253840,0.757,4eamJr2k9YDH8j58RSTmSc,0.0,7,0.17,-5.121,1,0.0791,80.976,4,https://api.spotify.com/v1/tracks/4eamJr2k9YDH8j58RSTmSc,audio_features,spotify:track:4eamJr2k9YDH8j58RSTmSc,0.552,0EdvGhlC1FkGItLOWQzG4J,"['rap rock', 'reggae fusion', 'ska mexicano', 'ska punk']",67,14eK347GdWO4mBBx78tsut,[],75,1996-07-30
4,62,2JKlf0IYz5oWsT3OCLyjpO,0EdvGhlC1FkGItLOWQzG4J,14eK347GdWO4mBBx78tsut,Caress Me Down,Sublime,Sublime,0.0149,https://api.spotify.com/v1/audio-analysis/2JKlf0IYz5oWsT3OCLyjpO,0.753,211560,0.484,2JKlf0IYz5oWsT3OCLyjpO,0.0,9,0.135,-7.519,1,0.258,79.668,4,https://api.spotify.com/v1/tracks/2JKlf0IYz5oWsT3OCLyjpO,audio_features,spotify:track:2JKlf0IYz5oWsT3OCLyjpO,0.597,0EdvGhlC1FkGItLOWQzG4J,"['rap rock', 'reggae fusion', 'ska mexicano', 'ska punk']",67,14eK347GdWO4mBBx78tsut,[],75,1996-07-30
5,60,3kGt9uxpJzKTxwp2uJHrU5,0EdvGhlC1FkGItLOWQzG4J,14eK347GdWO4mBBx78tsut,Same In The End,Sublime,Sublime,0.00253,https://api.spotify.com/v1/audio-analysis/3kGt9uxpJzKTxwp2uJHrU5,0.638,156160,0.864,3kGt9uxpJzKTxwp2uJHrU5,0.0,2,0.178,-4.255,0,0.0358,102.289,4,https://api.spotify.com/v1/tracks/3kGt9uxpJzKTxwp2uJHrU5,audio_features,spotify:track:3kGt9uxpJzKTxwp2uJHrU5,0.811,0EdvGhlC1FkGItLOWQzG4J,"['rap rock', 'reggae fusion', 'ska mexicano', 'ska punk']",67,14eK347GdWO4mBBx78tsut,[],75,1996-07-30
6,58,5tFpkuwgFZQm3jv4PTX4VB,0EdvGhlC1FkGItLOWQzG4J,14eK347GdWO4mBBx78tsut,Garden Grove,Sublime,Sublime,0.00225,https://api.spotify.com/v1/audio-analysis/5tFpkuwgFZQm3jv4PTX4VB,0.531,261387,0.617,5tFpkuwgFZQm3jv4PTX4VB,0.000692,4,0.0296,-6.111,0,0.0426,81.64,4,https://api.spotify.com/v1/tracks/5tFpkuwgFZQm3jv4PTX4VB,audio_features,spotify:track:5tFpkuwgFZQm3jv4PTX4VB,0.549,0EdvGhlC1FkGItLOWQzG4J,"['rap rock', 'reggae fusion', 'ska mexicano', 'ska punk']",67,14eK347GdWO4mBBx78tsut,[],75,1996-07-30
7,56,2CLSHTGF4jYXx2RCz1h0dS,0EdvGhlC1FkGItLOWQzG4J,14eK347GdWO4mBBx78tsut,"April 29, 1992 (Miami)",Sublime,Sublime,0.00532,https://api.spotify.com/v1/audio-analysis/2CLSHTGF4jYXx2RCz1h0dS,0.746,233267,0.665,2CLSHTGF4jYXx2RCz1h0dS,0.000804,2,0.155,-6.106,1,0.0963,79.022,4,https://api.spotify.com/v1/tracks/2CLSHTGF4jYXx2RCz1h0dS,audio_features,spotify:track:2CLSHTGF4jYXx2RCz1h0dS,0.751,0EdvGhlC1FkGItLOWQzG4J,"['rap rock', 'reggae fusion', 'ska mexicano', 'ska punk']",67,14eK347GdWO4mBBx78tsut,[],75,1996-07-30
8,53,4DXrhZ4tF3BeVm2aLdhdKG,0EdvGhlC1FkGItLOWQzG4J,14eK347GdWO4mBBx78tsut,Pawn Shop,Sublime,Sublime,0.00839,https://api.spotify.com/v1/audio-analysis/4DXrhZ4tF3BeVm2aLdhdKG,0.637,365560,0.505,4DXrhZ4tF3BeVm2aLdhdKG,0.00533,0,0.147,-6.219,1,0.043,145.288,4,https://api.spotify.com/v1/tracks/4DXrhZ4tF3BeVm2aLdhdKG,audio_features,spotify:track:4DXrhZ4tF3BeVm2aLdhdKG,0.589,0EdvGhlC1FkGItLOWQzG4J,"['rap rock', 'reggae fusion', 'ska mexicano', 'ska punk']",67,14eK347GdWO4mBBx78tsut,[],75,1996-07-30
9,52,01ZoBkMJAxjPx5gQcNR7Yl,0EdvGhlC1FkGItLOWQzG4J,14eK347GdWO4mBBx78tsut,Jailhouse,Sublime,Sublime,0.0155,https://api.spotify.com/v1/audio-analysis/01ZoBkMJAxjPx5gQcNR7Yl,0.654,292640,0.721,01ZoBkMJAxjPx5gQcNR7Yl,0.000923,9,0.235,-6.705,1,0.0554,80.27,4,https://api.spotify.com/v1/tracks/01ZoBkMJAxjPx5gQcNR7Yl,audio_features,spotify:track:01ZoBkMJAxjPx5gQcNR7Yl,0.674,0EdvGhlC1FkGItLOWQzG4J,"['rap rock', 'reggae fusion', 'ska mexicano', 'ska punk']",67,14eK347GdWO4mBBx78tsut,[],75,1996-07-30
