,track_popularity,song_id,artist_id,album_id,song_name,artist_name,album_name,acousticness,analysis_url,danceability,duration_ms,energy,id_x,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,id_y,genres_x,popularity_x,id,genres_y,popularity_y,release_date
0,99,1BxfuPKGuaTgP7aM0Bbdwr,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,Cruel Summer,Taylor Swift,Lover,0.117,https://api.spotify.com/v1/audio-analysis/1BxfuPKGuaTgP7aM0Bbdwr,0.552,178427,0.702,1BxfuPKGuaTgP7aM0Bbdwr,2.06e-05,9,0.105,-5.707,1,0.157,169.994,4,https://api.spotify.com/v1/tracks/1BxfuPKGuaTgP7aM0Bbdwr,audio_features,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,0.564,06HL4z0CvFAxyc27GXpf02,['pop'],100,1NAmidJlEaVgA3MpcPFYGq,[],96,2019-08-23
1,92,1dGr1c8CrMLDpV6mPbImSI,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,Lover,Taylor Swift,Lover,0.492,https://api.spotify.com/v1/audio-analysis/1dGr1c8CrMLDpV6mPbImSI,0.359,221307,0.543,1dGr1c8CrMLDpV6mPbImSI,1.58e-05,7,0.118,-7.582,1,0.0919,68.534,4,https://api.spotify.com/v1/tracks/1dGr1c8CrMLDpV6mPbImSI,audio_features,spotify:track:1dGr1c8CrMLDpV6mPbImSI,0.453,06HL4z0CvFAxyc27GXpf02,['pop'],100,1NAmidJlEaVgA3MpcPFYGq,[],96,2019-08-23
2,86,3RauEVgRgj1IuWdJ9fDs70,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,The Man,Taylor Swift,Lover,0.0767,https://api.spotify.com/v1/audio-analysis/3RauEVgRgj1IuWdJ9fDs70,0.777,190360,0.658,3RauEVgRgj1IuWdJ9fDs70,0.0,0,0.0901,-5.191,1,0.054,110.048,4,https://api.spotify.com/v1/tracks/3RauEVgRgj1IuWdJ9fDs70,audio_features,spotify:track:3RauEVgRgj1IuWdJ9fDs70,0.633,06HL4z0CvFAxyc27GXpf02,['pop'],100,1NAmidJlEaVgA3MpcPFYGq,[],96,2019-08-23
3,85,4y5bvROuBDPr5fuwXbIBZR,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,Paper Rings,Taylor Swift,Lover,0.0129,https://api.spotify.com/v1/audio-analysis/4y5bvROuBDPr5fuwXbIBZR,0.811,222400,0.719,4y5bvROuBDPr5fuwXbIBZR,1.36e-05,9,0.0742,-6.553,1,0.0497,103.979,4,https://api.spotify.com/v1/tracks/4y5bvROuBDPr5fuwXbIBZR,audio_features,spotify:track:4y5bvROuBDPr5fuwXbIBZR,0.865,06HL4z0CvFAxyc27GXpf02,['pop'],100,1NAmidJlEaVgA3MpcPFYGq,[],96,2019-08-23
4,84,214nt20w5wOxJnY462klLw,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,Miss Americana & The Heartbreak Prince,Taylor Swift,Lover,0.028,https://api.spotify.com/v1/audio-analysis/214nt20w5wOxJnY462klLw,0.662,234147,0.747,214nt20w5wOxJnY462klLw,0.00615,11,0.138,-6.926,0,0.0736,150.088,4,https://api.spotify.com/v1/tracks/214nt20w5wOxJnY462klLw,audio_features,spotify:track:214nt20w5wOxJnY462klLw,0.487,06HL4z0CvFAxyc27GXpf02,['pop'],100,1NAmidJlEaVgA3MpcPFYGq,[],96,2019-08-23
5,84,6RRNNciQGZEXnqk8SQ9yv5,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,You Need To Calm Down,Taylor Swift,Lover,0.00929,https://api.spotify.com/v1/audio-analysis/6RRNNciQGZEXnqk8SQ9yv5,0.771,171360,0.671,6RRNNciQGZEXnqk8SQ9yv5,0.0,2,0.0637,-5.617,1,0.0553,85.026,4,https://api.spotify.com/v1/tracks/6RRNNciQGZEXnqk8SQ9yv5,audio_features,spotify:track:6RRNNciQGZEXnqk8SQ9yv5,0.714,06HL4z0CvFAxyc27GXpf02,['pop'],100,1NAmidJlEaVgA3MpcPFYGq,[],96,2019-08-23
6,82,3pHkh7d0lzM2AldUtz2x37,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,The Archer,Taylor Swift,Lover,0.12,https://api.spotify.com/v1/audio-analysis/3pHkh7d0lzM2AldUtz2x37,0.292,211240,0.574,3pHkh7d0lzM2AldUtz2x37,0.00569,0,0.0663,-9.375,1,0.0401,124.344,4,https://api.spotify.com/v1/tracks/3pHkh7d0lzM2AldUtz2x37,audio_features,spotify:track:3pHkh7d0lzM2AldUtz2x37,0.166,06HL4z0CvFAxyc27GXpf02,['pop'],100,1NAmidJlEaVgA3MpcPFYGq,[],96,2019-08-23
7,84,1fzAuUVbzlhZ1lJAx9PtY6,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,Daylight,Taylor Swift,Lover,0.808,https://api.spotify.com/v1/audio-analysis/1fzAuUVbzlhZ1lJAx9PtY6,0.557,293453,0.496,1fzAuUVbzlhZ1lJAx9PtY6,0.000173,0,0.0772,-9.602,1,0.0563,149.983,4,https://api.spotify.com/v1/tracks/1fzAuUVbzlhZ1lJAx9PtY6,audio_features,spotify:track:1fzAuUVbzlhZ1lJAx9PtY6,0.265,06HL4z0CvFAxyc27GXpf02,['pop'],100,1NAmidJlEaVgA3MpcPFYGq,[],96,2019-08-23
8,82,1SymEzIT3H8UZfibCs3TYi,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,Afterglow,Taylor Swift,Lover,0.13,https://api.spotify.com/v1/audio-analysis/1SymEzIT3H8UZfibCs3TYi,0.756,223293,0.449,1SymEzIT3H8UZfibCs3TYi,0.0,9,0.114,-8.746,1,0.0344,111.011,4,https://api.spotify.com/v1/tracks/1SymEzIT3H8UZfibCs3TYi,audio_features,spotify:track:1SymEzIT3H8UZfibCs3TYi,0.399,06HL4z0CvFAxyc27GXpf02,['pop'],100,1NAmidJlEaVgA3MpcPFYGq,[],96,2019-08-23
9,79,2dgFqt3w9xIQRjhPtwNk3D,06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,Death By A Thousand Cuts,Taylor Swift,Lover,0.454,https://api.spotify.com/v1/audio-analysis/2dgFqt3w9xIQRjhPtwNk3D,0.712,198533,0.732,2dgFqt3w9xIQRjhPtwNk3D,0.0,4,0.319,-6.754,1,0.0629,94.071,4,https://api.spotify.com/v1/tracks/2dgFqt3w9xIQRjhPtwNk3D,audio_features,spotify:track:2dgFqt3w9xIQRjhPtwNk3D,0.313,06HL4z0CvFAxyc27GXpf02,['pop'],100,1NAmidJlEaVgA3MpcPFYGq,[],96,2019-08-23
