,track_popularity,song_id,artist_id,album_id,song_name,artist_name,album_name,acousticness,analysis_url,danceability,duration_ms,energy,id_x,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,id_y,genres_x,popularity_x,id,genres_y,popularity_y,release_date
0,91,3xKsf9qdS1CyvXSMEid6g8,2h93pZq0e7k5yf4dywlkpM,3mH6qwIy9crq0I9YQbOuDf,Pink + White,Frank Ocean,Blonde,0.667,https://api.spotify.com/v1/audio-analysis/3xKsf9qdS1CyvXSMEid6g8,0.545,184516,0.545,3xKsf9qdS1CyvXSMEid6g8,5.48e-05,9,0.417,-7.362,1,0.107,159.94,3,https://api.spotify.com/v1/tracks/3xKsf9qdS1CyvXSMEid6g8,audio_features,spotify:track:3xKsf9qdS1CyvXSMEid6g8,0.549,2h93pZq0e7k5yf4dywlkpM,"['lgbtq+ hip hop', 'neo soul']",82,3mH6qwIy9crq0I9YQbOuDf,[],87,2016-08-20
1,83,2ZWlPOoWh0626oTaHrnl2a,2h93pZq0e7k5yf4dywlkpM,3mH6qwIy9crq0I9YQbOuDf,Ivy,Frank Ocean,Blonde,0.785,https://api.spotify.com/v1/audio-analysis/2ZWlPOoWh0626oTaHrnl2a,0.575,249191,0.386,2ZWlPOoWh0626oTaHrnl2a,0.000289,9,0.229,-9.584,0,0.037,116.408,4,https://api.spotify.com/v1/tracks/2ZWlPOoWh0626oTaHrnl2a,audio_features,spotify:track:2ZWlPOoWh0626oTaHrnl2a,0.466,2h93pZq0e7k5yf4dywlkpM,"['lgbtq+ hip hop', 'neo soul']",82,3mH6qwIy9crq0I9YQbOuDf,[],87,2016-08-20
2,81,7eqoqGkKwgOaWNNHx90uEZ,2h93pZq0e7k5yf4dywlkpM,3mH6qwIy9crq0I9YQbOuDf,Nights,Frank Ocean,Blonde,0.427,https://api.spotify.com/v1/audio-analysis/7eqoqGkKwgOaWNNHx90uEZ,0.457,307151,0.551,7eqoqGkKwgOaWNNHx90uEZ,1.15e-06,5,0.113,-9.36,0,0.167,89.87,4,https://api.spotify.com/v1/tracks/7eqoqGkKwgOaWNNHx90uEZ,audio_features,spotify:track:7eqoqGkKwgOaWNNHx90uEZ,0.428,2h93pZq0e7k5yf4dywlkpM,"['lgbtq+ hip hop', 'neo soul']",82,3mH6qwIy9crq0I9YQbOuDf,[],87,2016-08-20
3,81,2LMkwUfqC6S6s6qDVlEuzV,2h93pZq0e7k5yf4dywlkpM,3mH6qwIy9crq0I9YQbOuDf,White Ferrari,Frank Ocean,Blonde,0.77,https://api.spotify.com/v1/audio-analysis/2LMkwUfqC6S6s6qDVlEuzV,0.501,248808,0.0958,2LMkwUfqC6S6s6qDVlEuzV,0.0,0,0.298,-15.605,1,0.0433,108.741,4,https://api.spotify.com/v1/tracks/2LMkwUfqC6S6s6qDVlEuzV,audio_features,spotify:track:2LMkwUfqC6S6s6qDVlEuzV,0.204,2h93pZq0e7k5yf4dywlkpM,"['lgbtq+ hip hop', 'neo soul']",82,3mH6qwIy9crq0I9YQbOuDf,[],87,2016-08-20
4,77,5GUYJTQap5F3RDQiCOJhrS,2h93pZq0e7k5yf4dywlkpM,3mH6qwIy9crq0I9YQbOuDf,Self Control,Frank Ocean,Blonde,0.768,https://api.spotify.com/v1/audio-analysis/5GUYJTQap5F3RDQiCOJhrS,0.581,249668,0.21,5GUYJTQap5F3RDQiCOJhrS,0.0,8,0.369,-10.426,1,0.0321,80.099,4,https://api.spotify.com/v1/tracks/5GUYJTQap5F3RDQiCOJhrS,audio_features,spotify:track:5GUYJTQap5F3RDQiCOJhrS,0.452,2h93pZq0e7k5yf4dywlkpM,"['lgbtq+ hip hop', 'neo soul']",82,3mH6qwIy9crq0I9YQbOuDf,[],87,2016-08-20
5,76,34xTFwjPQ1dC6uJmleno7x,2h93pZq0e7k5yf4dywlkpM,3mH6qwIy9crq0I9YQbOuDf,Godspeed,Frank Ocean,Blonde,0.929,https://api.spotify.com/v1/audio-analysis/34xTFwjPQ1dC6uJmleno7x,0.399,177922,0.0969,34xTFwjPQ1dC6uJmleno7x,0.000168,6,0.121,-12.578,1,0.0509,109.54,4,https://api.spotify.com/v1/tracks/34xTFwjPQ1dC6uJmleno7x,audio_features,spotify:track:34xTFwjPQ1dC6uJmleno7x,0.0758,2h93pZq0e7k5yf4dywlkpM,"['lgbtq+ hip hop', 'neo soul']",82,3mH6qwIy9crq0I9YQbOuDf,[],87,2016-08-20
6,73,19YKaevk2bce4odJkP5L22,2h93pZq0e7k5yf4dywlkpM,3mH6qwIy9crq0I9YQbOuDf,Nikes,Frank Ocean,Blonde,0.692,https://api.spotify.com/v1/audio-analysis/19YKaevk2bce4odJkP5L22,0.633,314075,0.395,19YKaevk2bce4odJkP5L22,0.000222,8,0.108,-9.638,1,0.0857,138.023,4,https://api.spotify.com/v1/tracks/19YKaevk2bce4odJkP5L22,audio_features,spotify:track:19YKaevk2bce4odJkP5L22,0.123,2h93pZq0e7k5yf4dywlkpM,"['lgbtq+ hip hop', 'neo soul']",82,3mH6qwIy9crq0I9YQbOuDf,[],87,2016-08-20
7,71,35xSkNIXi504fcEwz9USRB,2h93pZq0e7k5yf4dywlkpM,3mH6qwIy9crq0I9YQbOuDf,Solo,Frank Ocean,Blonde,0.85,https://api.spotify.com/v1/audio-analysis/35xSkNIXi504fcEwz9USRB,0.469,257380,0.289,35xSkNIXi504fcEwz9USRB,2.48e-06,5,0.161,-10.625,0,0.0366,133.805,4,https://api.spotify.com/v1/tracks/35xSkNIXi504fcEwz9USRB,audio_features,spotify:track:35xSkNIXi504fcEwz9USRB,0.258,2h93pZq0e7k5yf4dywlkpM,"['lgbtq+ hip hop', 'neo soul']",82,3mH6qwIy9crq0I9YQbOuDf,[],87,2016-08-20
8,71,1BViPjTT585XAhkUUrkts0,2h93pZq0e7k5yf4dywlkpM,3mH6qwIy9crq0I9YQbOuDf,Seigfried,Frank Ocean,Blonde,0.975,https://api.spotify.com/v1/audio-analysis/1BViPjTT585XAhkUUrkts0,0.377,334570,0.253,1BViPjTT585XAhkUUrkts0,0.000259,4,0.101,-11.155,0,0.0387,125.403,3,https://api.spotify.com/v1/tracks/1BViPjTT585XAhkUUrkts0,audio_features,spotify:track:1BViPjTT585XAhkUUrkts0,0.367,2h93pZq0e7k5yf4dywlkpM,"['lgbtq+ hip hop', 'neo soul']",82,3mH6qwIy9crq0I9YQbOuDf,[],87,2016-08-20
9,67,1VZLEW5ZfcAbKZ94XQiSZF,2h93pZq0e7k5yf4dywlkpM,3mH6qwIy9crq0I9YQbOuDf,Close To You,Frank Ocean,Blonde,0.194,https://api.spotify.com/v1/audio-analysis/1VZLEW5ZfcAbKZ94XQiSZF,0.855,85754,0.663,1VZLEW5ZfcAbKZ94XQiSZF,0.0013,5,0.146,-8.401,0,0.2,77.978,4,https://api.spotify.com/v1/tracks/1VZLEW5ZfcAbKZ94XQiSZF,audio_features,spotify:track:1VZLEW5ZfcAbKZ94XQiSZF,0.815,2h93pZq0e7k5yf4dywlkpM,"['lgbtq+ hip hop', 'neo soul']",82,3mH6qwIy9crq0I9YQbOuDf,[],87,2016-08-20
10,66,4xR3MAscflQ262kMeiKshQ,2h93pZq0e7k5yf4dywlkpM,3mH6qwIy9crq0I9YQbOuDf,Skyline To,Frank Ocean,Blonde,0.882,https://api.spotify.com/v1/audio-analysis/4xR3MAscflQ262kMeiKshQ,0.43,184600,0.296,4xR3MAscflQ262kMeiKshQ,6.21e-06,3,0.104,-13.645,1,0.0583,129.048,4,https://api.spotify.com/v1/tracks/4xR3MAscflQ262kMeiKshQ,audio_features,spotify:track:4xR3MAscflQ262kMeiKshQ,0.386,2h93pZq0e7k5yf4dywlkpM,"['lgbtq+ hip hop', 'neo soul']",82,3mH6qwIy9crq0I9YQbOuDf,[],87,2016-08-20
11,65,2JUqYobT8NvARdPmc4ES2x,2h93pZq0e7k5yf4dywlkpM,3mH6qwIy9crq0I9YQbOuDf,Good Guy,Frank Ocean,Blonde,0.983,https://api.spotify.com/v1/audio-analysis/2JUqYobT8NvARdPmc4ES2x,0.525,66786,0.131,2JUqYobT8NvARdPmc4ES2x,0.00433,0,0.12,-12.787,1,0.458,107.007,5,https://api.spotify.com/v1/tracks/2JUqYobT8NvARdPmc4ES2x,audio_features,spotify:track:2JUqYobT8NvARdPmc4ES2x,0.811,2h93pZq0e7k5yf4dywlkpM,"['lgbtq+ hip hop', 'neo soul']",82,3mH6qwIy9crq0I9YQbOuDf,[],87,2016-08-20
12,64,2qtoRFCOEL1gRn5q9DJC7F,2h93pZq0e7k5yf4dywlkpM,3mH6qwIy9crq0I9YQbOuDf,Solo (Reprise),Frank Ocean,Blonde,0.413,https://api.spotify.com/v1/audio-analysis/2qtoRFCOEL1gRn5q9DJC7F,0.669,78743,0.749,2qtoRFCOEL1gRn5q9DJC7F,0.0,7,0.0848,-6.811,0,0.141,80.169,4,https://api.spotify.com/v1/tracks/2qtoRFCOEL1gRn5q9DJC7F,audio_features,spotify:track:2qtoRFCOEL1gRn5q9DJC7F,0.608,2h93pZq0e7k5yf4dywlkpM,"['lgbtq+ hip hop', 'neo soul']",82,3mH6qwIy9crq0I9YQbOuDf,[],87,2016-08-20
13,63,5k8LB57xOq8UUNVaKWSqrf,2h93pZq0e7k5yf4dywlkpM,3mH6qwIy9crq0I9YQbOuDf,Futura Free,Frank Ocean,Blonde,0.769,https://api.spotify.com/v1/audio-analysis/5k8LB57xOq8UUNVaKWSqrf,0.266,564166,0.678,5k8LB57xOq8UUNVaKWSqrf,9.37e-05,1,0.503,-12.364,1,0.508,83.434,4,https://api.spotify.com/v1/tracks/5k8LB57xOq8UUNVaKWSqrf,audio_features,spotify:track:5k8LB57xOq8UUNVaKWSqrf,0.201,2h93pZq0e7k5yf4dywlkpM,"['lgbtq+ hip hop', 'neo soul']",82,3mH6qwIy9crq0I9YQbOuDf,[],87,2016-08-20
14,63,17yrCsl1Ai6CZLBmGj6d6p,2h93pZq0e7k5yf4dywlkpM,3mH6qwIy9crq0I9YQbOuDf,Pretty Sweet,Frank Ocean,Blonde,0.258,https://api.spotify.com/v1/audio-analysis/17yrCsl1Ai6CZLBmGj6d6p,0.202,158478,0.724,17yrCsl1Ai6CZLBmGj6d6p,0.0252,0,0.296,-6.742,1,0.0494,154.037,4,https://api.spotify.com/v1/tracks/17yrCsl1Ai6CZLBmGj6d6p,audio_features,spotify:track:17yrCsl1Ai6CZLBmGj6d6p,0.165,2h93pZq0e7k5yf4dywlkpM,"['lgbtq+ hip hop', 'neo soul']",82,3mH6qwIy9crq0I9YQbOuDf,[],87,2016-08-20
15,63,1IdZvb2XK8NmsovQlV6CPn,2h93pZq0e7k5yf4dywlkpM,3mH6qwIy9crq0I9YQbOuDf,Be Yourself,Frank Ocean,Blonde,0.985,https://api.spotify.com/v1/audio-analysis/1IdZvb2XK8NmsovQlV6CPn,0.746,86944,0.429,1IdZvb2XK8NmsovQlV6CPn,0.0,7,0.149,-11.143,1,0.494,88.413,3,https://api.spotify.com/v1/tracks/1IdZvb2XK8NmsovQlV6CPn,audio_features,spotify:track:1IdZvb2XK8NmsovQlV6CPn,0.932,2h93pZq0e7k5yf4dywlkpM,"['lgbtq+ hip hop', 'neo soul']",82,3mH6qwIy9crq0I9YQbOuDf,[],87,2016-08-20
16,87,3IznIgmXtrUaoPWpQTy5jB,0Y6dVaC9DZtPNH4591M42W,4oL7pMxnb04uuRI7ReXmuh,Not Allowed,TV Girl,Who Really Cares,0.669,https://api.spotify.com/v1/audio-analysis/3IznIgmXtrUaoPWpQTy5jB,0.67,167864,0.905,3IznIgmXtrUaoPWpQTy5jB,0.000227,1,0.349,-6.855,1,0.129,104.965,4,https://api.spotify.com/v1/tracks/3IznIgmXtrUaoPWpQTy5jB,audio_features,spotify:track:3IznIgmXtrUaoPWpQTy5jB,0.563,0Y6dVaC9DZtPNH4591M42W,['pov: indie'],78,4oL7pMxnb04uuRI7ReXmuh,[],83,2016-02-25
17,86,6QeYSvYqYUsfBzsApbjDHO,0Y6dVaC9DZtPNH4591M42W,4oL7pMxnb04uuRI7ReXmuh,Cigarettes out the Window,TV Girl,Who Really Cares,0.12,https://api.spotify.com/v1/audio-analysis/6QeYSvYqYUsfBzsApbjDHO,0.625,198961,0.659,6QeYSvYqYUsfBzsApbjDHO,0.0,0,0.17,-5.669,1,0.0337,113.551,4,https://api.spotify.com/v1/tracks/6QeYSvYqYUsfBzsApbjDHO,audio_features,spotify:track:6QeYSvYqYUsfBzsApbjDHO,0.594,0Y6dVaC9DZtPNH4591M42W,['pov: indie'],78,4oL7pMxnb04uuRI7ReXmuh,[],83,2016-02-25
18,74,7JEzAlwHhCD2M1cYE6BeqJ,0Y6dVaC9DZtPNH4591M42W,4oL7pMxnb04uuRI7ReXmuh,Loving Machine,TV Girl,Who Really Cares,0.568,https://api.spotify.com/v1/audio-analysis/7JEzAlwHhCD2M1cYE6BeqJ,0.58,227000,0.69,7JEzAlwHhCD2M1cYE6BeqJ,0.0221,0,0.226,-9.52,1,0.0267,89.981,4,https://api.spotify.com/v1/tracks/7JEzAlwHhCD2M1cYE6BeqJ,audio_features,spotify:track:7JEzAlwHhCD2M1cYE6BeqJ,0.922,0Y6dVaC9DZtPNH4591M42W,['pov: indie'],78,4oL7pMxnb04uuRI7ReXmuh,[],83,2016-02-25
19,70,53mChDyESfwn9Dz8poHRf6,0Y6dVaC9DZtPNH4591M42W,4oL7pMxnb04uuRI7ReXmuh,Taking What's Not Yours,TV Girl,Who Really Cares,0.65,https://api.spotify.com/v1/audio-analysis/53mChDyESfwn9Dz8poHRf6,0.712,205651,0.914,53mChDyESfwn9Dz8poHRf6,0.0,1,0.0579,-5.675,1,0.101,100.406,4,https://api.spotify.com/v1/tracks/53mChDyESfwn9Dz8poHRf6,audio_features,spotify:track:53mChDyESfwn9Dz8poHRf6,0.697,0Y6dVaC9DZtPNH4591M42W,['pov: indie'],78,4oL7pMxnb04uuRI7ReXmuh,[],83,2016-02-25
20,69,5ExWCOYjZbMEZCIdlfH2dO,0Y6dVaC9DZtPNH4591M42W,4oL7pMxnb04uuRI7ReXmuh,Song About Me,TV Girl,Who Really Cares,0.00456,https://api.spotify.com/v1/audio-analysis/5ExWCOYjZbMEZCIdlfH2dO,0.625,243727,0.949,5ExWCOYjZbMEZCIdlfH2dO,0.00506,4,0.645,-4.714,0,0.0561,100.639,4,https://api.spotify.com/v1/tracks/5ExWCOYjZbMEZCIdlfH2dO,audio_features,spotify:track:5ExWCOYjZbMEZCIdlfH2dO,0.496,0Y6dVaC9DZtPNH4591M42W,['pov: indie'],78,4oL7pMxnb04uuRI7ReXmuh,[],83,2016-02-25
