,track_popularity,song_id,artist_id,album_id,song_name,artist_name,album_name,acousticness,analysis_url,danceability,duration_ms,energy,id_x,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,id_y,genres_x,popularity_x,id,genres_y,popularity_y,release_date
0,92,0zirWZTcXBBwGsevrsIpvT,6Cqtx9fpxzggIMuKn0RGCp,0NGHR9zjS5eFFlqtClA9VV,Clean Baby Sleep White Noise (Loopable),Dream Supplier,Best White Noise For Sleeping Baby,0.917,https://api.spotify.com/v1/audio-analysis/0zirWZTcXBBwGsevrsIpvT,0.0,142222,0.00832,0zirWZTcXBBwGsevrsIpvT,1.0,7,0.111,-26.712,1,0.0,0.0,0,https://api.spotify.com/v1/tracks/0zirWZTcXBBwGsevrsIpvT,audio_features,spotify:track:0zirWZTcXBBwGsevrsIpvT,0.0,6Cqtx9fpxzggIMuKn0RGCp,[],73,0NGHR9zjS5eFFlqtClA9VV,[],82,2020-04-29
1,69,3hS1SjSgquGR8Dj1Ypp88R,6Cqtx9fpxzggIMuKn0RGCp,24nfL3YJHOsaKXnuJr4L4D,Shhh Baby Shusher Sleep - Soft Female Voice (Loopable),Dream Supplier,Shhh Baby Sleep Settling Tool,0.88,https://api.spotify.com/v1/audio-analysis/3hS1SjSgquGR8Dj1Ypp88R,0.318,142222,0.000925,3hS1SjSgquGR8Dj1Ypp88R,0.0,9,0.189,-25.934,0,0.103,84.714,4,https://api.spotify.com/v1/tracks/3hS1SjSgquGR8Dj1Ypp88R,audio_features,spotify:track:3hS1SjSgquGR8Dj1Ypp88R,0.0255,6Cqtx9fpxzggIMuKn0RGCp,[],73,24nfL3YJHOsaKXnuJr4L4D,[],61,2020-04-22
2,89,3hxIUxnT27p5WcmjGUXNwx,35WVTyRnKAoaGExqgktVyb,4qVzNqB4cskFInYfrC7P0S,Shut up My Moms Calling,Hotel Ugly,Shut up My Moms Calling,0.325,https://api.spotify.com/v1/audio-analysis/3hxIUxnT27p5WcmjGUXNwx,0.485,164571,0.409,3hxIUxnT27p5WcmjGUXNwx,0.0,9,0.103,-10.711,0,0.101,138.419,4,https://api.spotify.com/v1/tracks/3hxIUxnT27p5WcmjGUXNwx,audio_features,spotify:track:3hxIUxnT27p5WcmjGUXNwx,0.376,35WVTyRnKAoaGExqgktVyb,['modern indie pop'],73,4qVzNqB4cskFInYfrC7P0S,[],79,2020-02-10
3,86,2J6OF7CkpdQGSfm1wdclqn,3tlXnStJ1fFhdScmQeLpuG,3vi20DRHkqv4HyVg9Rt9wC,Clouded,Brent Faiyaz,Fuck The World,0.774,https://api.spotify.com/v1/audio-analysis/2J6OF7CkpdQGSfm1wdclqn,0.583,110129,0.344,2J6OF7CkpdQGSfm1wdclqn,0.0,2,0.143,-8.765,1,0.0559,65.203,3,https://api.spotify.com/v1/tracks/2J6OF7CkpdQGSfm1wdclqn,audio_features,spotify:track:2J6OF7CkpdQGSfm1wdclqn,0.581,3tlXnStJ1fFhdScmQeLpuG,"['r&b', 'rap']",82,3vi20DRHkqv4HyVg9Rt9wC,[],81,2020-02-07
4,83,5PvVkf1Yuq3XyMqqjPiKPd,3tlXnStJ1fFhdScmQeLpuG,3vi20DRHkqv4HyVg9Rt9wC,Been Away,Brent Faiyaz,Fuck The World,0.477,https://api.spotify.com/v1/audio-analysis/5PvVkf1Yuq3XyMqqjPiKPd,0.602,223630,0.5,5PvVkf1Yuq3XyMqqjPiKPd,5.69e-05,8,0.295,-9.377,1,0.298,132.798,4,https://api.spotify.com/v1/tracks/5PvVkf1Yuq3XyMqqjPiKPd,audio_features,spotify:track:5PvVkf1Yuq3XyMqqjPiKPd,0.395,3tlXnStJ1fFhdScmQeLpuG,"['r&b', 'rap']",82,3vi20DRHkqv4HyVg9Rt9wC,[],81,2020-02-07
5,78,0zWbYGQq5O1KQd0iqzgjP6,3tlXnStJ1fFhdScmQeLpuG,3vi20DRHkqv4HyVg9Rt9wC,Rehab (Winter In Paris),Brent Faiyaz,Fuck The World,0.809,https://api.spotify.com/v1/audio-analysis/0zWbYGQq5O1KQd0iqzgjP6,0.549,180304,0.242,0zWbYGQq5O1KQd0iqzgjP6,8.1e-05,5,0.127,-11.692,1,0.038,144.211,4,https://api.spotify.com/v1/tracks/0zWbYGQq5O1KQd0iqzgjP6,audio_features,spotify:track:0zWbYGQq5O1KQd0iqzgjP6,0.286,3tlXnStJ1fFhdScmQeLpuG,"['r&b', 'rap']",82,3vi20DRHkqv4HyVg9Rt9wC,[],81,2020-02-07
6,72,2CzUlaKN1mvb0szagSR3ux,3tlXnStJ1fFhdScmQeLpuG,3vi20DRHkqv4HyVg9Rt9wC,Fuck The World (Summer in London),Brent Faiyaz,Fuck The World,0.873,https://api.spotify.com/v1/audio-analysis/2CzUlaKN1mvb0szagSR3ux,0.679,236704,0.281,2CzUlaKN1mvb0szagSR3ux,0.00335,3,0.215,-15.506,0,0.184,74.996,4,https://api.spotify.com/v1/tracks/2CzUlaKN1mvb0szagSR3ux,audio_features,spotify:track:2CzUlaKN1mvb0szagSR3ux,0.234,3tlXnStJ1fFhdScmQeLpuG,"['r&b', 'rap']",82,3vi20DRHkqv4HyVg9Rt9wC,[],81,2020-02-07
7,67,0dJhXJKZTpiaxTUc7uItIN,3tlXnStJ1fFhdScmQeLpuG,3vi20DRHkqv4HyVg9Rt9wC,Let Me Know,Brent Faiyaz,Fuck The World,0.175,https://api.spotify.com/v1/audio-analysis/0dJhXJKZTpiaxTUc7uItIN,0.743,215058,0.548,0dJhXJKZTpiaxTUc7uItIN,0.00018,6,0.088,-6.545,0,0.0947,85.017,4,https://api.spotify.com/v1/tracks/0dJhXJKZTpiaxTUc7uItIN,audio_features,spotify:track:0dJhXJKZTpiaxTUc7uItIN,0.558,3tlXnStJ1fFhdScmQeLpuG,"['r&b', 'rap']",82,3vi20DRHkqv4HyVg9Rt9wC,[],81,2020-02-07
8,72,5VlTQnZO89Ioku8ssdbqJk,3tlXnStJ1fFhdScmQeLpuG,7JN4bDXgC4mDcuhghlFBHc,Dead Man Walking,Brent Faiyaz,Dead Man Walking,0.279,https://api.spotify.com/v1/audio-analysis/5VlTQnZO89Ioku8ssdbqJk,0.505,247080,0.267,5VlTQnZO89Ioku8ssdbqJk,0.0,9,0.096,-13.763,0,0.05,143.929,4,https://api.spotify.com/v1/tracks/5VlTQnZO89Ioku8ssdbqJk,audio_features,spotify:track:5VlTQnZO89Ioku8ssdbqJk,0.439,3tlXnStJ1fFhdScmQeLpuG,"['r&b', 'rap']",82,7JN4bDXgC4mDcuhghlFBHc,[],61,2020-09-18
9,86,6pcywuOeGGWeOQzdUyti6k,1URnnhqYAYcrqrcwql10ft,6wTyGUWGCilBFZ837k5aRi,Glock In My Lap,21 Savage,SAVAGE MODE II,0.00574,https://api.spotify.com/v1/audio-analysis/6pcywuOeGGWeOQzdUyti6k,0.847,193591,0.733,6pcywuOeGGWeOQzdUyti6k,1.04e-05,10,0.151,-6.439,0,0.16,130.029,4,https://api.spotify.com/v1/tracks/6pcywuOeGGWeOQzdUyti6k,audio_features,spotify:track:6pcywuOeGGWeOQzdUyti6k,0.202,1URnnhqYAYcrqrcwql10ft,"['atl hip hop', 'hip hop', 'rap']",87,6wTyGUWGCilBFZ837k5aRi,[],84,2020-10-02
