,track_popularity,song_id,artist_id,album_id,song_name,artist_name,album_name,acousticness,analysis_url,danceability,duration_ms,energy,id_x,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,id_y,genres_x,popularity_x,id,genres_y,popularity_y,release_date
0,86,2gam98EZKrF9XuOkU13ApN,2jw70GZXlAI8QzWeY2bgRc,2yboV2QBcVGEhcRlYuPpDT,Promiscuous,Nelly Furtado,Loose,0.0569,https://api.spotify.com/v1/audio-analysis/2gam98EZKrF9XuOkU13ApN,0.808,242293,0.97,2gam98EZKrF9XuOkU13ApN,6.13e-05,10,0.154,-6.098,0,0.0506,114.328,4,https://api.spotify.com/v1/tracks/2gam98EZKrF9XuOkU13ApN,audio_features,spotify:track:2gam98EZKrF9XuOkU13ApN,0.868,2jw70GZXlAI8QzWeY2bgRc,"['canadian latin', 'canadian pop', 'dance pop', 'pop']",74,2yboV2QBcVGEhcRlYuPpDT,[],82,2006-01-01
1,84,4wH4dJgrsxONID6KS2tDQM,2jw70GZXlAI8QzWeY2bgRc,2yboV2QBcVGEhcRlYuPpDT,Maneater,Nelly Furtado,Loose,0.0261,https://api.spotify.com/v1/audio-analysis/4wH4dJgrsxONID6KS2tDQM,0.796,258893,0.777,4wH4dJgrsxONID6KS2tDQM,0.000358,6,0.121,-4.81,1,0.0397,132.722,4,https://api.spotify.com/v1/tracks/4wH4dJgrsxONID6KS2tDQM,audio_features,spotify:track:4wH4dJgrsxONID6KS2tDQM,0.787,2jw70GZXlAI8QzWeY2bgRc,"['canadian latin', 'canadian pop', 'dance pop', 'pop']",74,2yboV2QBcVGEhcRlYuPpDT,[],82,2006-01-01
2,83,2aI21FnmY7TJVKeMaoQZ0t,2jw70GZXlAI8QzWeY2bgRc,2yboV2QBcVGEhcRlYuPpDT,Say It Right,Nelly Furtado,Loose,0.0476,https://api.spotify.com/v1/audio-analysis/2aI21FnmY7TJVKeMaoQZ0t,0.872,223080,0.872,2aI21FnmY7TJVKeMaoQZ0t,0.00112,1,0.0543,-6.328,1,0.139,116.948,4,https://api.spotify.com/v1/tracks/2aI21FnmY7TJVKeMaoQZ0t,audio_features,spotify:track:2aI21FnmY7TJVKeMaoQZ0t,0.809,2jw70GZXlAI8QzWeY2bgRc,"['canadian latin', 'canadian pop', 'dance pop', 'pop']",74,2yboV2QBcVGEhcRlYuPpDT,[],82,2006-01-01
3,83,7j31rVgGX9Q2blT92VBEA0,7FBcuc1gsnv6Y1nwFtNRCb,0FZK97MXMm5mUQ8mtudjuK,Teenagers,My Chemical Romance,The Black Parade,0.0506,https://api.spotify.com/v1/audio-analysis/7j31rVgGX9Q2blT92VBEA0,0.463,161920,0.857,7j31rVgGX9Q2blT92VBEA0,0.0,4,0.184,-3.063,1,0.0632,111.647,4,https://api.spotify.com/v1/tracks/7j31rVgGX9Q2blT92VBEA0,audio_features,spotify:track:7j31rVgGX9Q2blT92VBEA0,0.856,7FBcuc1gsnv6Y1nwFtNRCb,"['emo', 'modern rock', 'pop punk', 'pov: indie', 'rock']",75,0FZK97MXMm5mUQ8mtudjuK,[],82,2006-10-23
4,81,5wQnmLuC1W7ATsArWACrgW,7FBcuc1gsnv6Y1nwFtNRCb,0FZK97MXMm5mUQ8mtudjuK,Welcome to the Black Parade,My Chemical Romance,The Black Parade,0.000289,https://api.spotify.com/v1/audio-analysis/5wQnmLuC1W7ATsArWACrgW,0.217,311107,0.905,5wQnmLuC1W7ATsArWACrgW,0.00011,2,0.222,-4.103,1,0.0752,96.95,4,https://api.spotify.com/v1/tracks/5wQnmLuC1W7ATsArWACrgW,audio_features,spotify:track:5wQnmLuC1W7ATsArWACrgW,0.236,7FBcuc1gsnv6Y1nwFtNRCb,"['emo', 'modern rock', 'pop punk', 'pov: indie', 'rock']",75,0FZK97MXMm5mUQ8mtudjuK,[],82,2006-10-23
5,75,2d6m2F4I7wCuAKtSsdhh83,7FBcuc1gsnv6Y1nwFtNRCb,0FZK97MXMm5mUQ8mtudjuK,Famous Last Words,My Chemical Romance,The Black Parade,0.000321,https://api.spotify.com/v1/audio-analysis/2d6m2F4I7wCuAKtSsdhh83,0.467,299227,0.883,2d6m2F4I7wCuAKtSsdhh83,0.000152,2,0.125,-3.679,0,0.106,122.252,4,https://api.spotify.com/v1/tracks/2d6m2F4I7wCuAKtSsdhh83,audio_features,spotify:track:2d6m2F4I7wCuAKtSsdhh83,0.309,7FBcuc1gsnv6Y1nwFtNRCb,"['emo', 'modern rock', 'pop punk', 'pov: indie', 'rock']",75,0FZK97MXMm5mUQ8mtudjuK,[],82,2006-10-23
6,69,0uukw2CgEIApv4IWAjXrBC,7FBcuc1gsnv6Y1nwFtNRCb,0FZK97MXMm5mUQ8mtudjuK,Dead!,My Chemical Romance,The Black Parade,0.0037,https://api.spotify.com/v1/audio-analysis/0uukw2CgEIApv4IWAjXrBC,0.481,195520,0.973,0uukw2CgEIApv4IWAjXrBC,0.000877,7,0.325,-1.945,1,0.0542,99.331,4,https://api.spotify.com/v1/tracks/0uukw2CgEIApv4IWAjXrBC,audio_features,spotify:track:0uukw2CgEIApv4IWAjXrBC,0.362,7FBcuc1gsnv6Y1nwFtNRCb,"['emo', 'modern rock', 'pop punk', 'pov: indie', 'rock']",75,0FZK97MXMm5mUQ8mtudjuK,[],82,2006-10-23
7,69,0Zh3tKIphLOvQux4dA6PFZ,7FBcuc1gsnv6Y1nwFtNRCb,0FZK97MXMm5mUQ8mtudjuK,Mama,My Chemical Romance,The Black Parade,0.0136,https://api.spotify.com/v1/audio-analysis/0Zh3tKIphLOvQux4dA6PFZ,0.236,279027,0.799,0Zh3tKIphLOvQux4dA6PFZ,0.0,4,0.0948,-5.167,0,0.0939,208.951,4,https://api.spotify.com/v1/tracks/0Zh3tKIphLOvQux4dA6PFZ,audio_features,spotify:track:0Zh3tKIphLOvQux4dA6PFZ,0.303,7FBcuc1gsnv6Y1nwFtNRCb,"['emo', 'modern rock', 'pop punk', 'pov: indie', 'rock']",75,0FZK97MXMm5mUQ8mtudjuK,[],82,2006-10-23
8,74,4RAOI1etsgbh5NP3T5R8rN,7FBcuc1gsnv6Y1nwFtNRCb,0FZK97MXMm5mUQ8mtudjuK,I Don't Love You,My Chemical Romance,The Black Parade,0.00837,https://api.spotify.com/v1/audio-analysis/4RAOI1etsgbh5NP3T5R8rN,0.289,238680,0.796,4RAOI1etsgbh5NP3T5R8rN,2.61e-05,0,0.202,-4.22,1,0.0494,169.835,4,https://api.spotify.com/v1/tracks/4RAOI1etsgbh5NP3T5R8rN,audio_features,spotify:track:4RAOI1etsgbh5NP3T5R8rN,0.33,7FBcuc1gsnv6Y1nwFtNRCb,"['emo', 'modern rock', 'pop punk', 'pov: indie', 'rock']",75,0FZK97MXMm5mUQ8mtudjuK,[],82,2006-10-23
9,67,2kMjk14RmYyYhhSbipoa9U,7FBcuc1gsnv6Y1nwFtNRCb,0FZK97MXMm5mUQ8mtudjuK,The Sharpest Lives,My Chemical Romance,The Black Parade,0.000111,https://api.spotify.com/v1/audio-analysis/2kMjk14RmYyYhhSbipoa9U,0.513,200880,0.937,2kMjk14RmYyYhhSbipoa9U,0.000102,1,0.083,-3.427,0,0.0532,155.015,4,https://api.spotify.com/v1/tracks/2kMjk14RmYyYhhSbipoa9U,audio_features,spotify:track:2kMjk14RmYyYhhSbipoa9U,0.543,7FBcuc1gsnv6Y1nwFtNRCb,"['emo', 'modern rock', 'pop punk', 'pov: indie', 'rock']",75,0FZK97MXMm5mUQ8mtudjuK,[],82,2006-10-23
