,track_popularity,song_id,artist_id,album_id,song_name,artist_name,album_name,acousticness,analysis_url,danceability,duration_ms,energy,id_x,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,id_y,genres_x,popularity_x,id,genres_y,popularity_y,release_date
0,89,5TRPicyLGbAF2LGBFbHGvO,5K4W6rqBFWDnAN6FQUkS6x,4SZko61aMnmgvNhfhgTuD3,Flashing Lights,Kanye West,Graduation,0.0381,https://api.spotify.com/v1/audio-analysis/5TRPicyLGbAF2LGBFbHGvO,0.639,237507,0.628,5TRPicyLGbAF2LGBFbHGvO,0.0,6,0.386,-7.578,0,0.0399,90.482,4,https://api.spotify.com/v1/tracks/5TRPicyLGbAF2LGBFbHGvO,audio_features,spotify:track:5TRPicyLGbAF2LGBFbHGvO,0.43,5K4W6rqBFWDnAN6FQUkS6x,"['chicago rap', 'hip hop', 'rap']",89,4SZko61aMnmgvNhfhgTuD3,[],89,2007-09-11
1,88,7rbECVPkY5UODxoOUVKZnA,5K4W6rqBFWDnAN6FQUkS6x,4SZko61aMnmgvNhfhgTuD3,I Wonder,Kanye West,Graduation,0.141,https://api.spotify.com/v1/audio-analysis/7rbECVPkY5UODxoOUVKZnA,0.542,243440,0.466,7rbECVPkY5UODxoOUVKZnA,0.000445,0,0.125,-8.665,1,0.0831,191.385,4,https://api.spotify.com/v1/tracks/7rbECVPkY5UODxoOUVKZnA,audio_features,spotify:track:7rbECVPkY5UODxoOUVKZnA,0.124,5K4W6rqBFWDnAN6FQUkS6x,"['chicago rap', 'hip hop', 'rap']",89,4SZko61aMnmgvNhfhgTuD3,[],89,2007-09-11
2,85,4iz9lGMjU1lXS51oPmUmTe,5K4W6rqBFWDnAN6FQUkS6x,4SZko61aMnmgvNhfhgTuD3,Homecoming,Kanye West,Graduation,0.337,https://api.spotify.com/v1/audio-analysis/4iz9lGMjU1lXS51oPmUmTe,0.667,203493,0.747,4iz9lGMjU1lXS51oPmUmTe,0.0,1,0.115,-7.059,1,0.189,86.917,4,https://api.spotify.com/v1/tracks/4iz9lGMjU1lXS51oPmUmTe,audio_features,spotify:track:4iz9lGMjU1lXS51oPmUmTe,0.918,5K4W6rqBFWDnAN6FQUkS6x,"['chicago rap', 'hip hop', 'rap']",89,4SZko61aMnmgvNhfhgTuD3,[],89,2007-09-11
3,84,0j2T0R9dR9qdJYsB7ciXhf,5K4W6rqBFWDnAN6FQUkS6x,4SZko61aMnmgvNhfhgTuD3,Stronger,Kanye West,Graduation,0.00564,https://api.spotify.com/v1/audio-analysis/0j2T0R9dR9qdJYsB7ciXhf,0.617,311867,0.717,0j2T0R9dR9qdJYsB7ciXhf,0.0,10,0.408,-7.858,0,0.153,103.992,4,https://api.spotify.com/v1/tracks/0j2T0R9dR9qdJYsB7ciXhf,audio_features,spotify:track:0j2T0R9dR9qdJYsB7ciXhf,0.49,5K4W6rqBFWDnAN6FQUkS6x,"['chicago rap', 'hip hop', 'rap']",89,4SZko61aMnmgvNhfhgTuD3,[],89,2007-09-11
4,83,0mEdbdeRFQwBhN4xfyIeUM,5K4W6rqBFWDnAN6FQUkS6x,4SZko61aMnmgvNhfhgTuD3,Can't Tell Me Nothing,Kanye West,Graduation,0.0122,https://api.spotify.com/v1/audio-analysis/0mEdbdeRFQwBhN4xfyIeUM,0.596,271600,0.62,0mEdbdeRFQwBhN4xfyIeUM,0.0,5,0.82,-6.133,0,0.039,80.029,4,https://api.spotify.com/v1/tracks/0mEdbdeRFQwBhN4xfyIeUM,audio_features,spotify:track:0mEdbdeRFQwBhN4xfyIeUM,0.102,5K4W6rqBFWDnAN6FQUkS6x,"['chicago rap', 'hip hop', 'rap']",89,4SZko61aMnmgvNhfhgTuD3,[],89,2007-09-11
5,79,4ZPdLEztrlZqbJkgHNw54L,5K4W6rqBFWDnAN6FQUkS6x,4SZko61aMnmgvNhfhgTuD3,Good Life,Kanye West,Graduation,0.00305,https://api.spotify.com/v1/audio-analysis/4ZPdLEztrlZqbJkgHNw54L,0.439,207000,0.808,4ZPdLEztrlZqbJkgHNw54L,0.0,1,0.439,-6.881,1,0.346,82.962,4,https://api.spotify.com/v1/tracks/4ZPdLEztrlZqbJkgHNw54L,audio_features,spotify:track:4ZPdLEztrlZqbJkgHNw54L,0.487,5K4W6rqBFWDnAN6FQUkS6x,"['chicago rap', 'hip hop', 'rap']",89,4SZko61aMnmgvNhfhgTuD3,[],89,2007-09-11
6,76,0NrtwAmRAdLxua31SzHvXr,5K4W6rqBFWDnAN6FQUkS6x,4SZko61aMnmgvNhfhgTuD3,Everything I Am,Kanye West,Graduation,0.463,https://api.spotify.com/v1/audio-analysis/0NrtwAmRAdLxua31SzHvXr,0.631,227893,0.623,0NrtwAmRAdLxua31SzHvXr,1.7e-06,8,0.151,-6.969,1,0.265,80.23,4,https://api.spotify.com/v1/tracks/0NrtwAmRAdLxua31SzHvXr,audio_features,spotify:track:0NrtwAmRAdLxua31SzHvXr,0.765,5K4W6rqBFWDnAN6FQUkS6x,"['chicago rap', 'hip hop', 'rap']",89,4SZko61aMnmgvNhfhgTuD3,[],89,2007-09-11
7,75,4UQMOPSUVJVicIQzjAcRRZ,5K4W6rqBFWDnAN6FQUkS6x,4SZko61aMnmgvNhfhgTuD3,Champion,Kanye West,Graduation,0.00299,https://api.spotify.com/v1/audio-analysis/4UQMOPSUVJVicIQzjAcRRZ,0.693,167600,0.504,4UQMOPSUVJVicIQzjAcRRZ,0.0,6,0.695,-8.306,1,0.238,102.139,4,https://api.spotify.com/v1/tracks/4UQMOPSUVJVicIQzjAcRRZ,audio_features,spotify:track:4UQMOPSUVJVicIQzjAcRRZ,0.723,5K4W6rqBFWDnAN6FQUkS6x,"['chicago rap', 'hip hop', 'rap']",89,4SZko61aMnmgvNhfhgTuD3,[],89,2007-09-11
8,76,6MXXY2eiWkpDCezVCc0cMH,5K4W6rqBFWDnAN6FQUkS6x,4SZko61aMnmgvNhfhgTuD3,Good Morning,Kanye West,Graduation,0.0791,https://api.spotify.com/v1/audio-analysis/6MXXY2eiWkpDCezVCc0cMH,0.48,195093,0.631,6MXXY2eiWkpDCezVCc0cMH,0.000105,7,0.149,-5.488,1,0.116,84.164,4,https://api.spotify.com/v1/tracks/6MXXY2eiWkpDCezVCc0cMH,audio_features,spotify:track:6MXXY2eiWkpDCezVCc0cMH,0.515,5K4W6rqBFWDnAN6FQUkS6x,"['chicago rap', 'hip hop', 'rap']",89,4SZko61aMnmgvNhfhgTuD3,[],89,2007-09-11
9,67,0lWjRSzq5chA9fps3pM8Zr,5K4W6rqBFWDnAN6FQUkS6x,4SZko61aMnmgvNhfhgTuD3,The Glory,Kanye West,Graduation,0.0455,https://api.spotify.com/v1/audio-analysis/0lWjRSzq5chA9fps3pM8Zr,0.423,212707,0.643,0lWjRSzq5chA9fps3pM8Zr,0.0,6,0.172,-7.261,1,0.287,84.336,4,https://api.spotify.com/v1/tracks/0lWjRSzq5chA9fps3pM8Zr,audio_features,spotify:track:0lWjRSzq5chA9fps3pM8Zr,0.708,5K4W6rqBFWDnAN6FQUkS6x,"['chicago rap', 'hip hop', 'rap']",89,4SZko61aMnmgvNhfhgTuD3,[],89,2007-09-11
