,track_popularity,song_id,artist_id,album_id,song_name,artist_name,album_name,acousticness,analysis_url,danceability,duration_ms,energy,id_x,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,id_y,genres_x,popularity_x,id,genres_y,popularity_y,release_date
0,92,2QjOHCTQ1Jl3zawyYOpxh6,77SW9BnxLY8rJ0RciFqkHh,4xkM0BwLM9H2IUcbYzpcBI,Sweater Weather,The Neighbourhood,I Love You.,0.0495,https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6,0.612,240400,0.807,2QjOHCTQ1Jl3zawyYOpxh6,0.0177,10,0.101,-2.81,1,0.0336,124.053,4,https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6,audio_features,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,0.398,77SW9BnxLY8rJ0RciFqkHh,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie']",81,4xkM0BwLM9H2IUcbYzpcBI,[],84,2013-04-19
1,78,7brQHA2CgQpcMBiOlfiXYb,77SW9BnxLY8rJ0RciFqkHh,4xkM0BwLM9H2IUcbYzpcBI,Afraid,The Neighbourhood,I Love You.,0.00892,https://api.spotify.com/v1/audio-analysis/7brQHA2CgQpcMBiOlfiXYb,0.464,251187,0.701,7brQHA2CgQpcMBiOlfiXYb,0.309,6,0.335,-5.693,0,0.0411,83.996,4,https://api.spotify.com/v1/tracks/7brQHA2CgQpcMBiOlfiXYb,audio_features,spotify:track:7brQHA2CgQpcMBiOlfiXYb,0.356,77SW9BnxLY8rJ0RciFqkHh,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie']",81,4xkM0BwLM9H2IUcbYzpcBI,[],84,2013-04-19
2,73,2Kt1XplPBQBsDKQDa6TssB,77SW9BnxLY8rJ0RciFqkHh,4xkM0BwLM9H2IUcbYzpcBI,Flawless,The Neighbourhood,I Love You.,0.0553,https://api.spotify.com/v1/audio-analysis/2Kt1XplPBQBsDKQDa6TssB,0.568,246493,0.871,2Kt1XplPBQBsDKQDa6TssB,0.51,0,0.303,-3.453,1,0.0308,119.99,4,https://api.spotify.com/v1/tracks/2Kt1XplPBQBsDKQDa6TssB,audio_features,spotify:track:2Kt1XplPBQBsDKQDa6TssB,0.374,77SW9BnxLY8rJ0RciFqkHh,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie']",81,4xkM0BwLM9H2IUcbYzpcBI,[],84,2013-04-19
3,68,3vooOYHU0Fi3ViCG7Ozh0Y,77SW9BnxLY8rJ0RciFqkHh,4xkM0BwLM9H2IUcbYzpcBI,W.D.Y.W.F.M?,The Neighbourhood,I Love You.,0.0303,https://api.spotify.com/v1/audio-analysis/3vooOYHU0Fi3ViCG7Ozh0Y,0.557,259413,0.845,3vooOYHU0Fi3ViCG7Ozh0Y,0.00851,8,0.354,-2.926,0,0.0346,123.997,4,https://api.spotify.com/v1/tracks/3vooOYHU0Fi3ViCG7Ozh0Y,audio_features,spotify:track:3vooOYHU0Fi3ViCG7Ozh0Y,0.508,77SW9BnxLY8rJ0RciFqkHh,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie']",81,4xkM0BwLM9H2IUcbYzpcBI,[],84,2013-04-19
4,63,4BDnfINTlfJPmLp1UV6CXt,77SW9BnxLY8rJ0RciFqkHh,4xkM0BwLM9H2IUcbYzpcBI,Female Robbery,The Neighbourhood,I Love You.,0.0071,https://api.spotify.com/v1/audio-analysis/4BDnfINTlfJPmLp1UV6CXt,0.519,209520,0.897,4BDnfINTlfJPmLp1UV6CXt,0.539,7,0.211,-3.167,0,0.0276,88.113,4,https://api.spotify.com/v1/tracks/4BDnfINTlfJPmLp1UV6CXt,audio_features,spotify:track:4BDnfINTlfJPmLp1UV6CXt,0.335,77SW9BnxLY8rJ0RciFqkHh,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie']",81,4xkM0BwLM9H2IUcbYzpcBI,[],84,2013-04-19
5,63,4V37tyDu9CtqYshvrgLke4,77SW9BnxLY8rJ0RciFqkHh,4xkM0BwLM9H2IUcbYzpcBI,Alleyways,The Neighbourhood,I Love You.,0.00102,https://api.spotify.com/v1/audio-analysis/4V37tyDu9CtqYshvrgLke4,0.622,267853,0.831,4V37tyDu9CtqYshvrgLke4,0.803,5,0.119,-4.819,0,0.0273,101.03,4,https://api.spotify.com/v1/tracks/4V37tyDu9CtqYshvrgLke4,audio_features,spotify:track:4V37tyDu9CtqYshvrgLke4,0.363,77SW9BnxLY8rJ0RciFqkHh,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie']",81,4xkM0BwLM9H2IUcbYzpcBI,[],84,2013-04-19
6,59,6cWpj6c5pNZYEk5KYjNBji,77SW9BnxLY8rJ0RciFqkHh,4xkM0BwLM9H2IUcbYzpcBI,Let It Go,The Neighbourhood,I Love You.,0.0156,https://api.spotify.com/v1/audio-analysis/6cWpj6c5pNZYEk5KYjNBji,0.49,197267,0.79,6cWpj6c5pNZYEk5KYjNBji,0.00118,5,0.219,-4.833,0,0.0699,149.903,4,https://api.spotify.com/v1/tracks/6cWpj6c5pNZYEk5KYjNBji,audio_features,spotify:track:6cWpj6c5pNZYEk5KYjNBji,0.285,77SW9BnxLY8rJ0RciFqkHh,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie']",81,4xkM0BwLM9H2IUcbYzpcBI,[],84,2013-04-19
7,68,5v8aEcHcaJIGYpfVVPtJjI,77SW9BnxLY8rJ0RciFqkHh,4hRjuAxpm9X6h1H95QVgJ9,Wires,The Neighbourhood,I'm Sorry...,0.0004,https://api.spotify.com/v1/audio-analysis/5v8aEcHcaJIGYpfVVPtJjI,0.568,193080,0.569,5v8aEcHcaJIGYpfVVPtJjI,0.102,7,0.342,-6.013,0,0.0329,72.991,4,https://api.spotify.com/v1/tracks/5v8aEcHcaJIGYpfVVPtJjI,audio_features,spotify:track:5v8aEcHcaJIGYpfVVPtJjI,0.266,77SW9BnxLY8rJ0RciFqkHh,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie']",81,4hRjuAxpm9X6h1H95QVgJ9,[],60,2013-05-08
8,61,3aeJ1b9ayxl5mqUMGh5zhq,77SW9BnxLY8rJ0RciFqkHh,5n7S9xN6tYY8aGJU3kE0Va,Wires,The Neighbourhood,I Love You. (10th Anniversary Edition),0.0004,https://api.spotify.com/v1/audio-analysis/3aeJ1b9ayxl5mqUMGh5zhq,0.568,193080,0.569,3aeJ1b9ayxl5mqUMGh5zhq,0.102,7,0.342,-6.013,0,0.0329,72.991,4,https://api.spotify.com/v1/tracks/3aeJ1b9ayxl5mqUMGh5zhq,audio_features,spotify:track:3aeJ1b9ayxl5mqUMGh5zhq,0.265,77SW9BnxLY8rJ0RciFqkHh,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie']",81,5n7S9xN6tYY8aGJU3kE0Va,[],61,2013-04-23
9,65,0pxPNTroZcxXA0w6IDgMQJ,77SW9BnxLY8rJ0RciFqkHh,5n7S9xN6tYY8aGJU3kE0Va,A Little Death,The Neighbourhood,I Love You. (10th Anniversary Edition),0.00276,https://api.spotify.com/v1/audio-analysis/0pxPNTroZcxXA0w6IDgMQJ,0.526,209707,0.749,0pxPNTroZcxXA0w6IDgMQJ,3.33e-06,6,0.105,-5.127,0,0.0324,87.97,4,https://api.spotify.com/v1/tracks/0pxPNTroZcxXA0w6IDgMQJ,audio_features,spotify:track:0pxPNTroZcxXA0w6IDgMQJ,0.326,77SW9BnxLY8rJ0RciFqkHh,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie']",81,5n7S9xN6tYY8aGJU3kE0Va,[],61,2013-04-23
