,track_popularity,song_id,artist_id,album_id,song_name,artist_name,album_name,acousticness,analysis_url,danceability,duration_ms,energy,id_x,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,id_y,genres_x,popularity_x,id,genres_y,popularity_y,release_date
0,85,0W4NhJhcqKCqEP2GIpDCDq,1vfezMIyCr4XUdYRaKIKi3,4zEAsP0RIfbGARdtsgAaUV,Love,Keyshia Cole,The Way It Is,0.064,https://api.spotify.com/v1/audio-analysis/0W4NhJhcqKCqEP2GIpDCDq,0.688,255333,0.519,0W4NhJhcqKCqEP2GIpDCDq,0.0,5,0.1,-4.285,1,0.0283,116.714,4,https://api.spotify.com/v1/tracks/0W4NhJhcqKCqEP2GIpDCDq,audio_features,spotify:track:0W4NhJhcqKCqEP2GIpDCDq,0.318,1vfezMIyCr4XUdYRaKIKi3,"['hip pop', 'r&b', 'urban contemporary']",67,4zEAsP0RIfbGARdtsgAaUV,[],75,2005-01-01
1,63,5tFDgH6do20IXdSoNBAmXK,1vfezMIyCr4XUdYRaKIKi3,4zEAsP0RIfbGARdtsgAaUV,I Should Have Cheated,Keyshia Cole,The Way It Is,0.265,https://api.spotify.com/v1/audio-analysis/5tFDgH6do20IXdSoNBAmXK,0.436,327693,0.533,5tFDgH6do20IXdSoNBAmXK,0.0,2,0.332,-4.266,0,0.0472,130.768,4,https://api.spotify.com/v1/tracks/5tFDgH6do20IXdSoNBAmXK,audio_features,spotify:track:5tFDgH6do20IXdSoNBAmXK,0.366,1vfezMIyCr4XUdYRaKIKi3,"['hip pop', 'r&b', 'urban contemporary']",67,4zEAsP0RIfbGARdtsgAaUV,[],75,2005-01-01
2,50,4w4RaMGPl2qnjSdPlp1KAE,1vfezMIyCr4XUdYRaKIKi3,4zEAsP0RIfbGARdtsgAaUV,I Changed My Mind,Keyshia Cole,The Way It Is,0.226,https://api.spotify.com/v1/audio-analysis/4w4RaMGPl2qnjSdPlp1KAE,0.507,198680,0.686,4w4RaMGPl2qnjSdPlp1KAE,0.0,4,0.387,-4.074,1,0.102,93.615,4,https://api.spotify.com/v1/tracks/4w4RaMGPl2qnjSdPlp1KAE,audio_features,spotify:track:4w4RaMGPl2qnjSdPlp1KAE,0.618,1vfezMIyCr4XUdYRaKIKi3,"['hip pop', 'r&b', 'urban contemporary']",67,4zEAsP0RIfbGARdtsgAaUV,[],75,2005-01-01
3,49,1j7SVy4sTWK2cMX6GuKoea,1vfezMIyCr4XUdYRaKIKi3,4zEAsP0RIfbGARdtsgAaUV,You've Changed,Keyshia Cole,The Way It Is,0.147,https://api.spotify.com/v1/audio-analysis/1j7SVy4sTWK2cMX6GuKoea,0.596,256827,0.777,1j7SVy4sTWK2cMX6GuKoea,0.0,0,0.187,-3.806,1,0.0419,87.0,4,https://api.spotify.com/v1/tracks/1j7SVy4sTWK2cMX6GuKoea,audio_features,spotify:track:1j7SVy4sTWK2cMX6GuKoea,0.614,1vfezMIyCr4XUdYRaKIKi3,"['hip pop', 'r&b', 'urban contemporary']",67,4zEAsP0RIfbGARdtsgAaUV,[],75,2005-01-01
4,52,2Mmid8aKghvsPgaQIFMrPJ,1vfezMIyCr4XUdYRaKIKi3,41NBelLGTvRKamcI4gjOyH,Love,Keyshia Cole,The Way It Is,0.0834,https://api.spotify.com/v1/audio-analysis/2Mmid8aKghvsPgaQIFMrPJ,0.673,255333,0.523,2Mmid8aKghvsPgaQIFMrPJ,0.0,2,0.124,-4.195,0,0.0293,116.85,4,https://api.spotify.com/v1/tracks/2Mmid8aKghvsPgaQIFMrPJ,audio_features,spotify:track:2Mmid8aKghvsPgaQIFMrPJ,0.294,1vfezMIyCr4XUdYRaKIKi3,"['hip pop', 'r&b', 'urban contemporary']",67,41NBelLGTvRKamcI4gjOyH,[],42,2005-01-01
5,83,1PS1QMdUqOal0ai3Gt7sDQ,5K4W6rqBFWDnAN6FQUkS6x,5ll74bqtkcXlKE7wwkMq4g,Gold Digger,Kanye West,Late Registration,0.0195,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,0.629,207627,0.696,1PS1QMdUqOal0ai3Gt7sDQ,0.0,1,0.0554,-5.572,0,0.348,93.034,4,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,audio_features,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,0.623,5K4W6rqBFWDnAN6FQUkS6x,"['chicago rap', 'hip hop', 'rap']",89,5ll74bqtkcXlKE7wwkMq4g,[],78,2005-08-30
6,75,2dxjKgT0li4qBI3QwuN9Ih,5K4W6rqBFWDnAN6FQUkS6x,5ll74bqtkcXlKE7wwkMq4g,Touch The Sky,Kanye West,Late Registration,0.0114,https://api.spotify.com/v1/audio-analysis/2dxjKgT0li4qBI3QwuN9Ih,0.552,236600,0.846,2dxjKgT0li4qBI3QwuN9Ih,0.0,9,0.309,-4.912,1,0.342,98.56,1,https://api.spotify.com/v1/tracks/2dxjKgT0li4qBI3QwuN9Ih,audio_features,spotify:track:2dxjKgT0li4qBI3QwuN9Ih,0.554,5K4W6rqBFWDnAN6FQUkS6x,"['chicago rap', 'hip hop', 'rap']",89,5ll74bqtkcXlKE7wwkMq4g,[],78,2005-08-30
7,68,6yIjtVtnOBeC8SwdVHzAuF,5K4W6rqBFWDnAN6FQUkS6x,5ll74bqtkcXlKE7wwkMq4g,Heard 'Em Say,Kanye West,Late Registration,0.0535,https://api.spotify.com/v1/audio-analysis/6yIjtVtnOBeC8SwdVHzAuF,0.744,203733,0.696,6yIjtVtnOBeC8SwdVHzAuF,0.0454,7,0.128,-8.313,0,0.162,95.07,4,https://api.spotify.com/v1/tracks/6yIjtVtnOBeC8SwdVHzAuF,audio_features,spotify:track:6yIjtVtnOBeC8SwdVHzAuF,0.563,5K4W6rqBFWDnAN6FQUkS6x,"['chicago rap', 'hip hop', 'rap']",89,5ll74bqtkcXlKE7wwkMq4g,[],78,2005-08-30
8,65,46fk9wjYcPm0sgym2b7EEE,5K4W6rqBFWDnAN6FQUkS6x,5ll74bqtkcXlKE7wwkMq4g,We Major,Kanye West,Late Registration,0.0107,https://api.spotify.com/v1/audio-analysis/46fk9wjYcPm0sgym2b7EEE,0.234,448000,0.88,46fk9wjYcPm0sgym2b7EEE,0.0,11,0.045,-3.66,0,0.123,85.641,4,https://api.spotify.com/v1/tracks/46fk9wjYcPm0sgym2b7EEE,audio_features,spotify:track:46fk9wjYcPm0sgym2b7EEE,0.216,5K4W6rqBFWDnAN6FQUkS6x,"['chicago rap', 'hip hop', 'rap']",89,5ll74bqtkcXlKE7wwkMq4g,[],78,2005-08-30
9,65,46OFHBw45fNi7QNjSetITR,5K4W6rqBFWDnAN6FQUkS6x,5ll74bqtkcXlKE7wwkMq4g,Hey Mama,Kanye West,Late Registration,0.0593,https://api.spotify.com/v1/audio-analysis/46OFHBw45fNi7QNjSetITR,0.583,305067,0.754,46OFHBw45fNi7QNjSetITR,0.0,7,0.113,-6.993,1,0.223,95.784,4,https://api.spotify.com/v1/tracks/46OFHBw45fNi7QNjSetITR,audio_features,spotify:track:46OFHBw45fNi7QNjSetITR,0.347,5K4W6rqBFWDnAN6FQUkS6x,"['chicago rap', 'hip hop', 'rap']",89,5ll74bqtkcXlKE7wwkMq4g,[],78,2005-08-30
