,track_popularity,song_id,artist_id,album_id,song_name,artist_name,album_name,acousticness,analysis_url,danceability,duration_ms,energy,id_x,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,id_y,genres_x,popularity_x,id,genres_y,popularity_y,release_date
0,91,7KA4W4McWYRpgf0fWsJZWB,4V8LLVI7PbaPR0K2TGSxFF,2nkto6YNI4rUYTLqEwWJ3o,See You Again (feat. Kali Uchis),"Tyler, The Creator",Flower Boy,0.371,https://api.spotify.com/v1/audio-analysis/7KA4W4McWYRpgf0fWsJZWB,0.558,180387,0.559,7KA4W4McWYRpgf0fWsJZWB,7.49e-06,6,0.109,-9.222,1,0.0959,78.558,4,https://api.spotify.com/v1/tracks/7KA4W4McWYRpgf0fWsJZWB,audio_features,spotify:track:7KA4W4McWYRpgf0fWsJZWB,0.62,4V8LLVI7PbaPR0K2TGSxFF,"['hip hop', 'rap']",82,2nkto6YNI4rUYTLqEwWJ3o,[],84,2017-07-21
1,75,4bEcoz1OcfMgUbp2ft8ieQ,4V8LLVI7PbaPR0K2TGSxFF,2nkto6YNI4rUYTLqEwWJ3o,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),"Tyler, The Creator",Flower Boy,0.0456,https://api.spotify.com/v1/audio-analysis/4bEcoz1OcfMgUbp2ft8ieQ,0.48,255653,0.61,4bEcoz1OcfMgUbp2ft8ieQ,0.0,0,0.313,-7.042,1,0.305,90.034,4,https://api.spotify.com/v1/tracks/4bEcoz1OcfMgUbp2ft8ieQ,audio_features,spotify:track:4bEcoz1OcfMgUbp2ft8ieQ,0.297,4V8LLVI7PbaPR0K2TGSxFF,"['hip hop', 'rap']",82,2nkto6YNI4rUYTLqEwWJ3o,[],84,2017-07-21
2,72,6KuXb26rHuRy3ZDse1VRmx,4V8LLVI7PbaPR0K2TGSxFF,2nkto6YNI4rUYTLqEwWJ3o,Where This Flower Blooms (feat. Frank Ocean),"Tyler, The Creator",Flower Boy,0.71,https://api.spotify.com/v1/audio-analysis/6KuXb26rHuRy3ZDse1VRmx,0.686,194933,0.429,6KuXb26rHuRy3ZDse1VRmx,3.41e-06,8,0.166,-10.402,0,0.15,130.09,4,https://api.spotify.com/v1/tracks/6KuXb26rHuRy3ZDse1VRmx,audio_features,spotify:track:6KuXb26rHuRy3ZDse1VRmx,0.27,4V8LLVI7PbaPR0K2TGSxFF,"['hip hop', 'rap']",82,2nkto6YNI4rUYTLqEwWJ3o,[],84,2017-07-21
3,70,0qtK3XwbuG153dmwB8iepL,4V8LLVI7PbaPR0K2TGSxFF,2nkto6YNI4rUYTLqEwWJ3o,Glitter,"Tyler, The Creator",Flower Boy,0.306,https://api.spotify.com/v1/audio-analysis/0qtK3XwbuG153dmwB8iepL,0.449,224893,0.434,0qtK3XwbuG153dmwB8iepL,2.76e-06,1,0.633,-11.777,1,0.243,78.57,5,https://api.spotify.com/v1/tracks/0qtK3XwbuG153dmwB8iepL,audio_features,spotify:track:0qtK3XwbuG153dmwB8iepL,0.371,4V8LLVI7PbaPR0K2TGSxFF,"['hip hop', 'rap']",82,2nkto6YNI4rUYTLqEwWJ3o,[],84,2017-07-21
4,71,5WNYg3usc6H8N3MBEp4zVk,4V8LLVI7PbaPR0K2TGSxFF,2nkto6YNI4rUYTLqEwWJ3o,Boredom (feat. Rex Orange County & Anna of the North),"Tyler, The Creator",Flower Boy,0.79,https://api.spotify.com/v1/audio-analysis/5WNYg3usc6H8N3MBEp4zVk,0.559,320720,0.578,5WNYg3usc6H8N3MBEp4zVk,0.000522,8,0.324,-9.54,1,0.151,79.938,4,https://api.spotify.com/v1/tracks/5WNYg3usc6H8N3MBEp4zVk,audio_features,spotify:track:5WNYg3usc6H8N3MBEp4zVk,0.239,4V8LLVI7PbaPR0K2TGSxFF,"['hip hop', 'rap']",82,2nkto6YNI4rUYTLqEwWJ3o,[],84,2017-07-21
5,66,6ACiYjq5Q7e6BlhZEHz7cd,4V8LLVI7PbaPR0K2TGSxFF,2nkto6YNI4rUYTLqEwWJ3o,Garden Shed (feat. Estelle),"Tyler, The Creator",Flower Boy,0.381,https://api.spotify.com/v1/audio-analysis/6ACiYjq5Q7e6BlhZEHz7cd,0.423,223947,0.456,6ACiYjq5Q7e6BlhZEHz7cd,0.016,2,0.12,-8.45,0,0.0579,112.984,4,https://api.spotify.com/v1/tracks/6ACiYjq5Q7e6BlhZEHz7cd,audio_features,spotify:track:6ACiYjq5Q7e6BlhZEHz7cd,0.148,4V8LLVI7PbaPR0K2TGSxFF,"['hip hop', 'rap']",82,2nkto6YNI4rUYTLqEwWJ3o,[],84,2017-07-21
6,65,4XDpeWqPADoWRKcUY3dC84,4V8LLVI7PbaPR0K2TGSxFF,2nkto6YNI4rUYTLqEwWJ3o,November,"Tyler, The Creator",Flower Boy,0.354,https://api.spotify.com/v1/audio-analysis/4XDpeWqPADoWRKcUY3dC84,0.547,225347,0.759,4XDpeWqPADoWRKcUY3dC84,2.15e-05,1,0.676,-7.039,0,0.413,91.85,4,https://api.spotify.com/v1/tracks/4XDpeWqPADoWRKcUY3dC84,audio_features,spotify:track:4XDpeWqPADoWRKcUY3dC84,0.575,4V8LLVI7PbaPR0K2TGSxFF,"['hip hop', 'rap']",82,2nkto6YNI4rUYTLqEwWJ3o,[],84,2017-07-21
7,64,39u2PsqrAZpZ0KPx6CjasV,4V8LLVI7PbaPR0K2TGSxFF,2nkto6YNI4rUYTLqEwWJ3o,Droppin' Seeds (feat. Lil' Wayne),"Tyler, The Creator",Flower Boy,0.103,https://api.spotify.com/v1/audio-analysis/39u2PsqrAZpZ0KPx6CjasV,0.401,60000,0.532,39u2PsqrAZpZ0KPx6CjasV,0.0,5,0.478,-11.554,0,0.508,84.777,4,https://api.spotify.com/v1/tracks/39u2PsqrAZpZ0KPx6CjasV,audio_features,spotify:track:39u2PsqrAZpZ0KPx6CjasV,0.413,4V8LLVI7PbaPR0K2TGSxFF,"['hip hop', 'rap']",82,2nkto6YNI4rUYTLqEwWJ3o,[],84,2017-07-21
8,64,33i3xxHB4YSYGYbtJrwwO8,4V8LLVI7PbaPR0K2TGSxFF,2nkto6YNI4rUYTLqEwWJ3o,Foreword (feat. Rex Orange County),"Tyler, The Creator",Flower Boy,0.118,https://api.spotify.com/v1/audio-analysis/33i3xxHB4YSYGYbtJrwwO8,0.734,194080,0.671,33i3xxHB4YSYGYbtJrwwO8,0.00317,1,0.352,-7.107,1,0.0315,94.025,4,https://api.spotify.com/v1/tracks/33i3xxHB4YSYGYbtJrwwO8,audio_features,spotify:track:33i3xxHB4YSYGYbtJrwwO8,0.113,4V8LLVI7PbaPR0K2TGSxFF,"['hip hop', 'rap']",82,2nkto6YNI4rUYTLqEwWJ3o,[],84,2017-07-21
9,63,5SxlUF7J8tyFIEF22EomeP,4V8LLVI7PbaPR0K2TGSxFF,2nkto6YNI4rUYTLqEwWJ3o,Pothole (feat. Jaden Smith),"Tyler, The Creator",Flower Boy,0.51,https://api.spotify.com/v1/audio-analysis/5SxlUF7J8tyFIEF22EomeP,0.543,237000,0.572,5SxlUF7J8tyFIEF22EomeP,7.23e-06,11,0.28,-8.974,1,0.338,89.386,4,https://api.spotify.com/v1/tracks/5SxlUF7J8tyFIEF22EomeP,audio_features,spotify:track:5SxlUF7J8tyFIEF22EomeP,0.569,4V8LLVI7PbaPR0K2TGSxFF,"['hip hop', 'rap']",82,2nkto6YNI4rUYTLqEwWJ3o,[],84,2017-07-21
10,62,430qNtapCS3Ue1yoSql1oV,4V8LLVI7PbaPR0K2TGSxFF,2nkto6YNI4rUYTLqEwWJ3o,I Ain't Got Time!,"Tyler, The Creator",Flower Boy,0.0539,https://api.spotify.com/v1/audio-analysis/430qNtapCS3Ue1yoSql1oV,0.549,206267,0.725,430qNtapCS3Ue1yoSql1oV,3.52e-05,1,0.148,-7.239,1,0.397,108.822,4,https://api.spotify.com/v1/tracks/430qNtapCS3Ue1yoSql1oV,audio_features,spotify:track:430qNtapCS3Ue1yoSql1oV,0.547,4V8LLVI7PbaPR0K2TGSxFF,"['hip hop', 'rap']",82,2nkto6YNI4rUYTLqEwWJ3o,[],84,2017-07-21
11,90,3EaJDYHA0KnX88JvDhL9oa,57vWImR43h4CaDao012Ofp,7vrsFZNVhrriKh0SZKJW41,Dark Red,Steve Lacy,Dark Red,0.446,https://api.spotify.com/v1/audio-analysis/3EaJDYHA0KnX88JvDhL9oa,0.603,173104,0.784,3EaJDYHA0KnX88JvDhL9oa,8.32e-06,6,0.119,-4.023,1,0.062,172.041,4,https://api.spotify.com/v1/tracks/3EaJDYHA0KnX88JvDhL9oa,audio_features,spotify:track:3EaJDYHA0KnX88JvDhL9oa,0.769,57vWImR43h4CaDao012Ofp,['afrofuturism'],79,7vrsFZNVhrriKh0SZKJW41,[],79,2017-02-20
12,72,5Ha9IheRrkDyr7ZdhaRsWb,57vWImR43h4CaDao012Ofp,2J3aZLAPphJi80QXibyrNr,Ryd,Steve Lacy,Steve Lacy's Demo,0.0723,https://api.spotify.com/v1/audio-analysis/5Ha9IheRrkDyr7ZdhaRsWb,0.788,140182,0.939,5Ha9IheRrkDyr7ZdhaRsWb,0.000181,9,0.133,-7.327,0,0.0544,137.002,4,https://api.spotify.com/v1/tracks/5Ha9IheRrkDyr7ZdhaRsWb,audio_features,spotify:track:5Ha9IheRrkDyr7ZdhaRsWb,0.98,57vWImR43h4CaDao012Ofp,['afrofuturism'],79,2J3aZLAPphJi80QXibyrNr,[],65,2017-02-24
